tid,toi,tfopwg_disp
146364192,7511.01,KP
380255458,7512.01,KP
56815340,7513.01,KP
56815340,7513.02,KP
138733600,7704.01,PC
70514245,7705.01,PC
25004866,7706.01,PC
123365281,7707.01,PC
321011198,7708.01,PC
399789568,7709.01,PC
277634430,771.01,CP
261746870,7710.01,PC
1309019,7711.01,
264460009,7712.01,PC
77287067,7713.01,
423785115,7714.01,PC
200001699,7715.01,PC
200001699,7715.02,PC
46432937,7716.01,
390207998,7004.01,PC
99834321,7005.01,APC
343336312,7006.01,PC
289441015,7007.01,FP
335661164,7008.01,PC
405837291,7009.01,PC
219239945,701.01,FP
233867481,7010.01,PC
167631701,7011.01,PC
322369867,7012.01,PC
67246795,7013.01,PC
158657991,7014.01,APC
11894726,7015.01,PC
16740548,7016.01,PC
1881298619,7017.01,PC
156512187,7018.01,PC
366119858,7019.01,CP
237914496,702.01,PC
125695940,7266.01,PC
276385231,7267.01,PC
406548952,7268.01,PC
267817947,7269.01,PC
149788158,727.01,PC
149788158,727.02,PC
184527843,7270.01,PC
63232997,7271.01,PC
398099429,7272.01,PC
63550960,7273.01,APC
83299322,7274.01,PC
172376068,7275.01,FP
267808774,7276.01,PC
396723723,7277.01,PC
170440216,7278.01,PC
41067039,7279.01,PC
96097215,728.01,FA
396731435,7280.01,APC
198358065,7281.01,PC
187495749,7514.01,PC
317882327,7515.01,PC
431871952,7516.01,PC
461547946,7517.01,PC
368184695,7518.01,PC
156678143,7519.01,FP
61538902,752.01,KP
456130294,7520.01,APC
316138059,7521.01,PC
459021929,7522.01,PC
238959233,7523.01,PC
366564164,7524.01,PC
367710318,7525.01,PC
141524447,7526.01,PC
79936069,7729.01,PC
286865921,773.01,KP
78010250,7730.01,PC
455279465,7731.01,PC
44566945,7732.01,PC
296882354,7733.01,PC
133420230,7734.01,PC
2405205,7735.01,PC
179240138,7736.01,PC
238334463,7737.01,PC
332713106,7738.01,PC
47055436,7739.01,PC
294301883,774.01,KP
36715978,7740.01,PC
308664375,7741.01,PC
233287217,7020.01,PC
233855268,7021.01,PC
125366299,7022.01,PC
230856987,7023.01,PC
354032153,7024.01,PC
219803922,7025.01,PC
219809549,7026.01,PC
164783371,7027.01,PC
416195843,7028.01,PC
446166017,7029.01,PC
237928815,703.01,PC
237928815,703.02,PC
430930679,7030.01,PC
284592989,7031.01,PC
22903436,7032.01,PC
29953537,7033.01,PC
418981325,7034.01,APC
366074071,7035.01,PC
387346503,7282.01,PC
298189384,7283.01,PC
96885837,7284.01,APC
60446303,7285.01,PC
452741216,7286.01,PC
199417958,7287.01,PC
405689470,7288.01,PC
291976834,7289.01,PC
144138509,729.01,FA
62501513,7290.01,PC
233533589,7291.01,PC
160255140,7292.01,PC
417514666,7293.01,PC
42110638,7294.01,PC
99796664,7295.01,APC
233735354,7296.01,PC
418375357,7297.01,PC
276909255,7298.01,PC
85216969,7299.01,PC
187495621,7527.01,FP
252851803,7528.01,PC
117174065,7529.01,PC
61988212,753.01,APC
318491006,7530.01,PC
117772549,7531.01,PC
150271800,7532.01,PC
63303430,7533.01,PC
220621072,7534.01,PC
60527976,7535.01,PC
438298111,7536.01,PC
231949697,7537.01,PC
37075377,7538.01,PC
72214252,7539.01,PC
269895488,7755.01,PC
458032939,7756.01,PC
93532796,7757.01,PC
142064910,7758.01,PC
163262279,7759.01,PC
306996324,776.01,CP
306996324,776.02,CP
281170011,7760.01,PC
45636452,7761.01,PC
193318850,7762.01,PC
33977715,7763.01,PC
158200069,7764.01,PC
23224540,7765.01,PC
384482338,7766.01,PC
163493945,7767.01,PC
284300833,7036.01,PC
269343479,7037.01,APC
210904767,7038.01,PC
329981856,7039.01,PC
260004324,704.01,CP
277039287,7040.01,PC
201175570,7041.01,CP
345724317,7042.01,FP
57299130,7043.01,PC
263723967,7044.01,PC
21720215,7045.01,PC
201899356,7046.01,PC
31142436,7047.01,PC
235015217,7048.01,PC
337217173,7049.01,PC
391904697,705.01,PC
50592053,7050.01,PC
11561667,730.01,CP
125744840,7300.01,APC
375192273,7301.01,PC
399613138,7302.01,FP
415739607,7303.01,PC
321785052,7304.01,PC
262148317,7305.01,PC
418543326,7306.01,PC
372077289,7307.01,PC
287768299,7308.01,PC
161687285,7309.01,PC
34068865,731.01,CP
375855364,7310.01,PC
387416841,7311.01,APC
292023054,7312.01,PC
341157650,7313.01,PC
265887000,7314.01,PC
297924888,7315.01,PC
301623068,7316.01,PC
72985822,754.01,PC
89014296,7540.01,PC
59845928,7541.01,PC
206763148,7542.01,PC
235283051,7543.01,PC
237405551,7544.01,PC
283094471,7545.01,PC
410449566,7546.01,PC
358111035,7547.01,PC
234187289,7548.01,PC
72212948,7549.01,APC
73228647,755.01,CP
73228647,755.02,KP
220599411,7550.01,PC
317132251,7717.01,PC
37348844,7718.01,KP
1333933,7719.01,KP
286864983,772.01,PC
286864983,772.02,PC
286864983,772.03,PC
421184129,7720.01,PC
163029327,7721.01,PC
334981118,7722.01,PC
162093661,7723.01,PC
77552382,7724.01,PC
19269186,7725.01,PC
289819148,7726.01,PC
386563408,7727.01,PC
52024670,7728.01,PC
18574158,7051.01,FP
22038430,7052.01,PC
329821992,7053.01,PC
62676654,7054.01,PC
167227214,7055.01,KP
110178537,7056.01,KP
325670253,7057.01,KP
317520667,7058.01,KP
104866616,7059.01,KP
219345200,706.01,PC
469810663,7060.01,PC
469810663,7060.02,PC
244089109,7061.01,KP
23961340,7062.01,PC
248769312,7063.01,PC
376867898,7064.01,PC
383723559,7065.01,FP
427855645,7317.01,PC
387414814,7318.01,PC
40093986,7319.01,PC
36724087,732.01,CP
36724087,732.02,CP
279528230,7320.01,PC
423903016,7321.01,PC
436222251,7322.01,PC
421330229,7323.01,PC
210337597,7324.01,FP
286857537,7325.01,PC
193081156,7326.01,PC
279472966,7327.01,PC
99025225,7328.01,PC
387377484,7329.01,PC
106402532,733.01,CP
287444302,7330.01,PC
160512852,7331.01,PC
273069412,7332.01,FP
178739678,7551.01,APC
235057120,7552.01,PC
10487354,7553.01,PC
322818151,7554.01,PC
307036187,7555.01,PC
232131043,7556.01,PC
284613259,7557.01,APC
207334420,7558.01,PC
234009062,7559.01,PC
73649615,756.01,CP
60520371,7560.01,PC
317924729,7561.01,PC
404970821,7562.01,PC
71581518,7563.01,PC
73635140,7742.01,PC
454039549,7743.01,PC
71125919,7744.01,PC
385699758,7745.01,PC
362360634,7746.01,PC
371315483,7747.01,PC
309257123,7748.01,PC
457542392,7749.01,PC
304042899,775.01,FP
178658245,7750.01,PC
362264027,7751.01,PC
23326828,7752.01,PC
38579332,7753.01,PC
38579332,7753.02,PC
105712339,7754.01,PC
405010127,7066.01,KP
139158696,7067.01,KP
137685450,7068.01,KP
160428500,7069.01,PC
167342439,707.01,PC
167342439,707.02,PC
289218489,7070.01,PC
14203588,7071.01,PC
298658399,7072.01,PC
276922692,7073.01,PC
138609069,7074.01,PC
66266024,7075.01,PC
138225319,7076.01,PC
188814758,7077.01,PC
233266582,7078.01,PC
287191183,7079.01,APC
391821647,708.01,FP
366725641,7080.01,PC
160585062,7333.01,PC
352301423,7334.01,PC
75417968,7335.01,FP
271017537,7336.01,PC
323407659,7337.01,PC
309133240,7338.01,PC
202059363,7339.01,PC
146846569,734.01,FP
238279960,7340.01,PC
238279960,7340.02,PC
445276138,7341.01,PC
90950296,7342.01,PC
44451202,7343.01,PC
17925767,7344.01,PC
243283955,7345.01,FP
113542042,7346.01,PC
233747840,7347.01,PC
289345412,7348.01,PC
318756174,7564.01,PC
52555068,7565.01,APC
251186192,7566.01,PC
5370009,7567.01,PC
234595543,7568.01,PC
95415033,7569.01,PC
130924120,757.01,CP
172463434,7570.01,PC
261944532,7571.01,PC
237664324,7572.01,APC
153696322,7573.01,APC
159084486,7574.01,PC
393412295,7575.01,PC
206947218,7576.01,PC
462162948,684.01,PC
380886534,6840.01,PC
257467784,6841.01,PC
58858008,6842.01,PC
369474541,6843.01,PC
311086350,6844.01,PC
399571743,6845.01,PC
254296853,6846.01,PC
150063444,6847.01,PC
230982415,6848.01,PC
434100688,6849.01,FP
281731203,685.01,KP
9166136,6850.01,PC
350861689,6851.01,PC
166671025,6852.01,PC
197808753,6853.01,PC
55363630,6854.01,APC
274017513,6855.01,PC
142385671,7081.01,PC
22740615,7082.01,PC
286923515,7083.01,PC
165337974,7084.01,PC
364571121,7085.01,APC
199289712,7086.01,FP
233266797,7087.01,PC
274411493,7088.01,APC
195933415,7089.01,PC
396720998,709.01,APC
396720998,709.02,PC
166178400,7090.01,PC
296327387,7091.01,PC
195483731,7092.01,PC
62867537,7093.01,APC
452864692,7094.01,PC
395214388,7095.01,PC
199488690,7096.01,PC
293949992,7097.01,PC
129198098,7349.01,PC
150271680,735.01,FP
257052211,7350.01,FP
43921512,7351.01,PC
411347315,7352.01,FP
256778317,7353.01,PC
259415341,7354.01,PC
160652910,7355.01,PC
402992891,7356.01,PC
270494650,7357.01,PC
258634801,7358.01,PC
18023524,7359.01,PC
181804752,736.01,CP
181804752,736.02,CP
258822347,7360.01,PC
120487017,7361.01,PC
430666395,7362.01,APC
306039307,7363.01,PC
236644754,7364.01,PC
12090836,7577.01,PC
125260728,7578.01,APC
95512789,7579.01,PC
131081852,758.01,FP
143168991,7580.01,PC
143168991,7580.02,PC
143168991,7580.03,PC
350934357,7581.01,PC
142914189,7582.01,PC
110110529,7583.01,PC
57047535,7584.01,PC
100474173,7585.01,PC
142711195,7586.01,PC
294668702,7587.01,PC
254301731,6856.01,PC
281596890,6857.01,PC
201254754,6858.01,PC
237909527,6859.01,PC
339857675,686.01,PC
36646052,6860.01,PC
293267224,6861.01,PC
408508003,6862.01,PC
419957314,6863.01,PC
25959926,6864.01,PC
405269313,6865.01,PC
344224831,6866.01,FP
405230669,6867.01,PC
408506314,6868.01,PC
28872266,6869.01,PC
74534430,687.01,PC
58726656,6870.01,PC
426471754,6871.01,PC
313922260,7098.01,PC
430415564,7099.01,PC
309402106,710.01,FP
325765282,7100.01,PC
444209952,7101.01,PC
469523613,7102.01,PC
197604890,7103.01,PC
371579161,7104.01,FP
417564823,7105.01,PC
66545173,7106.01,PC
237019002,7107.01,PC
430406538,7108.01,PC
430845815,7109.01,PC
38510224,711.01,PC
38510224,711.02,PC
266488971,7110.01,PC
200465781,7111.01,PC
66286602,7112.01,PC
335624180,7113.01,PC
365712006,7114.01,FP
120737368,7365.01,PC
21349099,7366.01,PC
240535286,7367.01,PC
256783400,7368.01,PC
139350191,7369.01,PC
219189765,737.01,CP
97248423,7370.01,PC
452727513,7371.01,PC
369581703,7372.01,FP
10552342,7373.01,FP
88641387,7374.01,PC
395790368,7375.01,PC
245349211,7376.01,PC
255998336,7377.01,PC
373196394,7378.01,PC
427715152,7379.01,PC
260304800,738.01,PC
53461742,7380.01,PC
279154795,7588.01,PC
452837676,7589.01,PC
152147232,759.01,APC
148322608,7590.01,PC
55967712,7591.01,PC
267834862,7592.01,PC
238394308,7593.01,PC
308692360,7594.01,PC
54272884,7595.01,PC
47248224,7596.01,PC
167337562,7597.01,PC
185620819,7598.01,PC
142757891,7599.01,APC
162362398,760.01,APC
150096001,6872.01,KP
67395329,6873.01,PC
4426490,6874.01,FP
403693870,6875.01,PC
377024332,6876.01,FP
365007485,6877.01,KP
262135904,6878.01,FP
364955057,6879.01,PC
339636032,688.01,FP
4486230,6880.01,PC
431899136,6881.01,PC
293075732,6882.01,FP
393818343,6883.01,CP
156514476,6884.01,CP
154067753,6885.01,PC
397053253,6886.01,PC
39174810,6887.01,PC
361944563,7115.01,APC
325908483,7116.01,PC
199676274,7117.01,APC
286382849,7118.01,PC
420383981,7119.01,PC
150151262,712.01,CP
150151262,712.02,CP
150151262,712.03,FA
150151262,712.04,CP
64198376,7120.01,PC
469436001,7121.01,FP
277853911,7123.01,PC
345596003,7124.01,PC
272829240,7125.01,PC
344855300,7126.01,PC
256418577,7127.01,PC
269231011,7128.01,PC
434086605,7129.01,PC
167600516,713.01,PC
52745699,7381.01,PC
124128680,7382.01,PC
11755687,7383.01,KP
192833836,7384.01,PC
235072851,7385.01,PC
296354161,7386.01,PC
300381700,7387.01,PC
124573902,7388.01,APC
224603921,7389.01,PC
279425357,739.01,PC
160075684,7390.01,PC
258776466,7391.01,PC
198178859,7392.01,PC
165598669,7393.01,CP
161687211,7394.01,CP
273234825,7395.01,KP
350230694,7600.01,PC
111741396,7601.01,PC
156716001,7602.01,PC
26046851,7603.01,PC
405255920,7604.01,PC
393626873,7605.01,FP
63735024,7606.01,PC
306772292,7607.01,PC
177033137,7608.01,PC
108748840,7609.01,PC
165317334,761.01,PC
165317334,761.02,PC
121341000,7610.01,PC
231451287,7611.01,PC
312543349,6888.01,PC
282794970,6889.01,PC
445822015,689.01,FP
5364106,6890.01,PC
165312726,6891.01,PC
253054954,6892.01,PC
272125414,6893.01,PC
67512645,6894.01,CP
252537013,6895.01,FP
9707944,6896.01,PC
89043973,6897.01,PC
441158994,6898.01,PC
139879080,6899.01,PC
101497191,690.01,FP
140893722,6900.01,PC
262928973,6901.01,PC
167600516,713.02,PC
434270112,7130.01,PC
419524589,7131.01,PC
404898080,7132.01,PC
420018238,7133.01,PC
269102377,7134.01,PC
188539008,7135.01,PC
470749725,7136.01,PC
161687209,7137.01,FP
269514008,7138.01,PC
269330087,7139.01,PC
219195044,714.01,PC
219195044,714.02,PC
371909591,7140.01,PC
235717158,7141.01,PC
263723781,7142.01,PC
408548144,7143.01,PC
400235555,7144.01,PC
8416274,7145.01,PC
273690178,7396.01,KP
259238498,7397.01,PC
122706449,7398.01,PC
233194447,7399.01,PC
310009611,740.01,PC
333324340,7400.01,PC
177697418,7401.01,PC
455733237,7402.01,PC
173706852,7403.01,PC
352409708,7404.01,PC
374173310,7405.01,PC
173615288,7406.01,PC
439939258,7407.01,PC
202648961,7408.01,PC
432224130,7409.01,PC
359271092,741.01,CP
352107384,7410.01,PC
440001383,7411.01,PC
289481977,7612.01,PC
409796937,7613.01,APC
132766482,7614.01,PC
348899056,7615.01,PC
285212983,7616.01,APC
385796857,7617.01,PC
54391400,7618.01,PC
412386707,7619.01,PC
178709444,762.01,CP
167165932,7620.01,PC
130958848,7621.01,PC
141279435,7622.01,PC
279262080,7623.01,PC
236817690,7624.01,PC
167656187,6902.01,PC
9216075,6903.01,APC
387294150,6904.01,PC
354846183,6905.01,PC
195192253,6906.01,PC
198185513,6907.01,PC
197039766,6908.01,PC
252913663,6909.01,PC
156991337,691.01,FP
288471046,6910.01,PC
428812049,6911.01,PC
67181830,6912.01,PC
121070864,6913.01,PC
59369068,6914.01,PC
367439938,6915.01,PC
264159776,6916.01,PC
47220926,6917.01,PC
402848417,7146.01,FP
405542683,7147.01,PC
351599985,7148.01,PC
459323923,7149.01,CP
271971130,715.01,CP
352284958,7150.01,PC
331619598,7151.01,PC
378860702,7152.01,PC
154869806,7153.01,PC
377622130,7154.01,CP
468350765,7155.01,PC
376354189,7156.01,PC
469523619,7157.01,PC
431033767,7158.01,PC
444159424,7159.01,PC
119081096,716.01,FP
154264903,7160.01,PC
415461195,7161.01,PC
341005781,7162.01,PC
177494632,7412.01,PC
154480367,7413.01,PC
127426341,7414.01,PC
374177909,7415.01,FP
191373021,7416.01,FP
25624952,7417.01,FP
291732201,7418.01,FP
199296714,7419.01,PC
373424049,742.01,FP
259188347,7420.01,PC
354478327,7421.01,PC
302477411,7422.01,PC
279871772,7423.01,PC
61520064,7424.01,PC
285592400,7425.01,PC
186530554,7426.01,PC
422707559,7427.01,PC
13036318,7428.01,PC
436875993,7429.01,PC
298308533,7625.01,PC
229605578,7626.01,PC
431838716,7627.01,PC
429123881,7628.01,PC
414919755,7629.01,PC
178819686,763.01,CP
178819686,763.02,CP
391090520,7630.01,PC
357956179,7631.01,PC
434373518,7632.01,PC
234603808,7633.01,PC
124183167,7634.01,PC
67196266,7635.01,PC
97715482,7636.01,PC
53596439,7637.01,PC
365509373,6918.01,PC
69054388,6919.01,APC
320417762,692.01,FA
84126162,6920.01,FP
58474992,6921.01,FP
114422211,6922.01,PC
418184767,6923.01,PC
91777086,6924.01,PC
57147191,6925.01,PC
76731445,6926.01,PC
67349298,6927.01,PC
45376816,6928.01,PC
49524528,6929.01,PC
458589703,693.01,FA
462507821,6930.01,PC
307375528,6931.01,PC
63307816,6932.01,PC
78290597,6933.01,PC
19560484,6934.01,PC
279999655,959.01,FP
5109298,960.01,FP
265077027,961.01,FP
141776043,962.01,FP
25799609,963.01,PC
179155220,964.01,FP
179159972,965.01,FP
178367144,966.01,KP
445586472,967.01,FP
453209605,968.01,FP
280437559,969.01,CP
174599051,970.01,PC
177722855,971.01,FP
125894957,972.01,FP
409459226,973.01,FP
333821572,974.01,FP
133654092,975.01,FP
347098457,976.01,FP
193164274,7848.01,PC
447462887,7849.01,PC
374829238,785.01,PC
410056850,7850.01,PC
73232401,7851.01,PC
951438622,7852.01,KP
341497604,7853.01,PC
124095894,7854.01,PC
27846348,7855.01,KP
417679385,7856.01,KP
408313280,7857.01,PC
158490401,7858.01,KP
416279912,7859.01,KP
375059587,786.01,PC
375059587,786.02,PC
299161524,7860.01,KP
268371979,977.01,FP
73038411,978.01,PC
5772442,979.01,FP
93594834,980.01,FP
127476180,981.01,FP
177126182,982.01,FP
148659924,983.01,FP
33091633,984.01,FP
425220920,985.01,FP
320536216,986.01,FP
52548453,987.01,FP
113553629,988.01,FP
207277638,989.01,APC
88684250,990.01,PC
7561203,991.01,PC
108835813,992.01,FP
259353953,993.01,PC
93963408,994.01,FP
317298542,7861.01,PC
379506569,7862.01,PC
464286189,7863.01,PC
379292252,7864.01,PC
25170592,7865.01,PC
260949200,7866.01,PC
197953918,7867.01,PC
47353757,7868.01,PC
188620407,7869.01,PC
350584963,787.01,PC
55497198,7870.01,PC
279475441,7871.01,PC
382521476,7872.01,PC
229149738,7873.01,PC
317951248,995.01,FP
142918609,996.01,FP
341729521,997.01,FP
54390047,998.01,FP
341186896,999.01,FP
229155120,7874.01,PC
52285162,7875.01,PC
141485843,7876.01,PC
262846252,7877.01,PC
206455849,7878.01,PC
237926599,7879.01,PC
349829627,788.01,PC
328100489,7880.01,PC
294272188,7881.01,PC
307784994,7882.01,PC
398778455,7883.01,PC
13133780,7884.01,PC
43724768,7885.01,PC
201369796,7886.01,PC
319608890,7887.01,PC
219396153,7888.01,PC
161569903,7889.01,PC
300710077,789.01,PC
300710077,789.02,PC
300710077,789.03,PC
141610717,7890.01,PC
450109396,7891.01,PC
9432774,7892.01,PC
259644493,7893.01,PC
167418067,7894.01,PC
349522456,7895.01,PC
220436159,7896.01,PC
455073386,7897.01,PC
260131577,7898.01,PC
293225862,7899.01,PC
308994098,790.01,PC
308994098,790.02,PC
308994098,790.03,PC
177037840,7900.01,PC
306472057,791.01,CP
306472057,791.02,CP
294780517,792.01,FP
300013921,793.01,FP
299945285,794.01,PC
278895705,795.01,PC
277099925,796.01,FA
271596225,797.01,PC
271596225,797.02,PC
271596225,797.03,PC
260640693,798.01,APC
255685030,799.01,PC
179308757,800.01,APC
177258735,801.01,PC
167303382,802.01,PC
143526444,803.01,FP
41227743,804.01,FP
38460940,805.01,PC
33831980,806.01,PC
30853470,807.01,PC
30122649,808.01,PC
149301575,809.01,APC
388106759,810.01,PC
388106759,810.02,PC
100757807,811.01,PC
363914762,812.01,PC
55525572,813.01,CP
255760319,814.01,FP
102840239,815.01,CP
102840239,815.02,CP
175180796,816.01,FP
30312676,817.01,FP
46096489,818.01,KP
73717937,819.01,KP
111991770,820.01,KP
125405602,821.01,FA
127530399,822.01,KP
127530399,822.02,CP
158978373,823.01,APC
193641523,824.01,CP
220029715,825.01,KP
243200602,826.01,KP
270507305,827.01,APC
271168962,828.01,KP
276128561,829.01,PC
281924357,830.01,PC
307610438,831.01,APC
350332997,832.01,FP
362249359,833.01,CP
404340025,834.01,KP
405700729,835.01,PC
440887364,836.01,CP
440887364,836.02,CP
460205581,837.01,CP
461271719,838.01,FP
466840711,839.01,KP
287563610,840.01,KP
238932509,841.01,PC
141768070,842.01,PC
437333618,843.01,KP
380886535,844.01,FP
32283946,845.01,FP
229141709,846.01,FP
231289421,847.01,PC
42015200,848.01,FP
33595516,849.01,CP
423670610,850.01,APC
40083958,851.01,APC
29918916,852.01,PC
138727432,853.01,PC
160222069,854.01,APC
269558487,855.01,PC
306338882,856.01,APC
404467699,857.01,KP
198008005,858.01,CP
150430484,859.01,PC
321011127,860.01,PC
372913430,861.01,FP
309254930,862.01,PC
238898571,863.01,PC
231728511,864.01,PC
44797824,865.01,APC
381976956,866.01,FA
358460246,867.01,PC
271596418,868.01,FP
200807066,869.01,FA
219229644,870.01,PC
219344917,871.01,CP
220459826,872.01,PC
220459826,872.02,PC
237920046,873.01,PC
232025086,874.01,PC
14165625,875.01,PC
36811910,7768.01,PC
303865520,7769.01,PC
334305570,777.01,PC
73983171,7770.01,PC
198294279,7771.01,PC
309694541,7772.01,KP
49729638,7773.01,PC
31061885,7774.01,PC
354809215,7775.01,PC
422568868,7776.01,PC
68123867,7777.01,PC
347866089,7778.01,PC
434620877,7779.01,PC
335630746,778.01,CP
437346961,7780.01,PC
32497972,876.01,PC
255704097,877.01,APC
219380235,878.01,FA
37084932,879.01,FP
34077285,880.01,PC
34077285,880.02,CP
34077285,880.03,PC
237808867,881.01,FP
92013169,882.01,FP
123846039,883.01,PC
167031605,884.01,FP
25334160,885.01,APC
120269103,886.01,FP
437984134,887.01,APC
438295981,888.01,FP
284288080,889.01,FP
333607525,890.01,APC
33690636,891.01,FP
67607738,7781.01,PC
77466620,7782.01,PC
38691375,7783.01,PC
26040447,7784.01,PC
115018003,7785.01,PC
346069206,7786.01,PC
17798086,7787.01,PC
23847464,7788.01,PC
37126544,7789.01,PC
374095457,779.01,PC
434949776,7790.01,PC
51680381,7791.01,PC
33400193,7792.01,PC
102181368,7793.01,PC
441919395,7794.01,PC
66561343,892.01,CP
123958679,893.01,PC
42755801,894.01,FP
250484865,895.01,FP
102283403,896.01,FA
229384040,897.01,FP
124543547,898.01,FP
177162886,899.01,PC
210873792,900.01,PC
214361331,901.01,PC
216935214,902.01,APC
238197638,903.01,PC
261257684,904.01,CP
261257684,904.02,CP
261867566,905.01,CP
298372701,906.01,PC
305424003,907.01,CP
68792475,7795.01,PC
301023390,7796.01,PC
127361441,7797.01,PC
237343052,7798.01,PC
309845124,7799.01,PC
398943781,780.01,KP
311010709,7800.01,PC
301271430,7801.01,PC
301271430,7801.02,PC
335919075,7802.01,PC
449292005,7803.01,PC
250294534,7804.01,PC
353111680,7805.01,PC
422078739,7806.01,PC
69538264,7807.01,PC
350153977,908.01,CP
364107753,909.01,FP
369327947,910.01,CP
389070884,911.01,APC
406941612,912.01,CP
407126408,913.01,CP
407126408,913.02,PC
153027658,914.01,FP
259389219,915.01,FP
348844154,916.01,FP
207237016,917.01,PC
294869729,918.01,FP
150167117,919.01,APC
271722899,920.01,FP
278775625,921.01,PC
278199349,922.01,FP
301051430,923.01,FP
166510722,7808.01,PC
206167837,7809.01,PC
413376180,781.01,KP
269244393,7810.01,PC
317916019,7811.01,PC
206553642,7812.01,PC
13663443,7813.01,PC
279356,7814.01,PC
913035,7815.01,PC
442381495,7816.01,PC
155744976,7817.01,PC
51217656,7818.01,PC
169725951,7819.01,PC
429358906,782.01,CP
317916466,7820.01,PC
382068562,924.01,PC
300599466,925.01,FP
176796997,926.01,PC
261258875,927.01,FP
300557619,928.01,FP
175532955,929.01,PC
100921768,930.01,PC
206474443,931.01,PC
260417932,932.01,PC
260417932,932.02,PC
260130483,933.01,PC
220475245,934.01,PC
260476837,935.01,FP
278198753,936.01,PC
425163745,937.01,FP
332660150,938.01,PC
67772767,939.01,PC
248434716,940.01,APC
422037052,7821.01,PC
146320244,7822.01,PC
1104064500,7823.01,PC
73644471,7824.01,PC
193096383,7825.01,PC
434452008,7826.01,PC
405421485,7827.01,PC
441058440,7828.01,PC
289909884,7829.01,PC
451645081,783.01,PC
340383885,7830.01,PC
21355897,7831.01,PC
60091800,7832.01,PC
447419723,7833.01,PC
237164114,7834.01,PC
408137826,941.01,PC
408137826,941.02,PC
146520535,942.01,CP
399871011,943.01,PC
434234955,944.01,FP
167714792,945.01,PC
219205407,946.01,FP
262330063,947.01,APC
146438872,948.01,APC
189013222,949.01,FP
245947683,950.01,FA
449050247,951.01,FP
319312479,952.01,PC
449050248,953.01,FP
44792534,954.01,CP
146467675,955.01,FP
146434840,956.01,FP
249067445,957.01,FP
92880568,958.01,APC
326266811,7835.01,PC
161421929,7836.01,PC
265523693,7837.01,PC
323624496,7838.01,PC
465283863,7839.01,PC
460984940,784.01,CP
395186430,7840.01,PC
160679177,7841.01,PC
307398951,7842.01,PC
55578720,7843.01,PC
395745531,7844.01,PC
263313709,7845.01,PC
194721330,7846.01,PC
157703394,7847.01,PC
